ctype1,status,label,text
LOAN,SUCCESS,LOAN,尊敬的客户，您通过我行手机银行申请的（村民贷）已放款成功，放款金额为11元，
LOAN,SUCCESS,LOAN,尊敬的客户，您通过我行手机银行申请的（莞易贷）已放款成功，放款金额为11元，
PAYOUT,SUCCESS,PAYOUT,【东莞银行】您的信用卡（尾号1111）于11日11时11分发生一笔金额11元交易，请确认是否您本人交易，如有疑问请
PAYOUT,SUCCESS,PAYOUT,【东莞银行】尊敬的客户：您已提前支取金额11元的随心存，剩余本金11元，
INCOME,SUCCESS,INCOME,【东莞银行】您尾号1111附属卡于11月11日11:11还款11元，本期账单全额欠款已还清。
INCOME,SUCCESS,INCOME,【东莞银行】您尾号1111附属卡于11月11日11:11还款11元，本期账单尚余11元未还清。
INCOME,SUCCESS,INCOME,【东莞银行】您尾号1111信用卡于11月11日11:11还款11元，本期账单全额欠款已还清。
STAGING,SUCCESS,STAGING,【东莞银行】您尾号1111信用卡已成功办理一笔11期11元分期，每期应还款11元（其中本金11元，手续费11
PAYOUT,SUCCESS,PAYOUT,尊敬的客户：您尾号1111的账户已通过我行个人网银向罗贤章尾号为1111的账户转出资金11元，
PAYOUT,SUCCESS,PAYOUT,【东莞银行】尊敬的客户：您尾号1111的卡向卡尾号1111（白丽梅）转账11元已受理成功，按照监管机构要求，交易将于11小时后办理资金转账，如您非本人意愿转账，可于11小时内致电客户服务
PAYOUT,SUCCESS,PAYOUT,您账户（陈小姐）于11月11日银信通手续费支出人民币11元
PAYOUT,SUCCESS,PAYOUT,尊敬的客户：您已提前支取金额11元的随心存，剩余本金11元，
PAYOUT,SUCCESS,PAYOUT,您账户（东莞银行）于11月11日京东协议支付支出人民币11元
LOAN,SUCCESS,LOAN,【东莞银行】尊敬的客户，您通过我行手机银行申请的（莞易贷）已放款成功，放款金额为11元，
PAYOUT,SUCCESS,PAYOUT,您账户（陈小姐）于11月11日银信通手续费支出人民币11元
PAYOUT,SUCCESS,PAYOUT,【东莞银行】您账户（张先生）于11月11日京东协议支付支出人民币11元
PAYOUT,SUCCESS,PAYOUT,【东莞银行】您尾号1111信用卡1111日消费11元，回LHFQ11申请11期分期，千元分期月费用只需11元
PAYOUT,SUCCESS,PAYOUT,（东莞银行）您借记卡1111于11月11日发生境外ATM刷磁条交易11
PAYOUT,SUCCESS,PAYOUT,【东莞银行】（东莞银行）您借记卡1111于11月11日发生境外ATM刷磁条交易11
PAYOUT,SUCCESS,PAYOUT,【东莞银行】（东莞银行）您借记卡1111于11月11日发生境内ATM刷磁条交易11
PAYOUT,SUCCESS,PAYOUT,（东莞银行）您借记卡1111于11月11日发生境内ATM刷磁条交易11
INCOME,SUCCESS,INCOME,【东莞银行】尊敬的郑碧莹，徐友军正通过东莞银行个人银行向您尾号为1111的东莞大朗长塘支行账户转账11元
INCOME,SUCCESS,INCOME,【东莞银行】尊敬的熊丽萍，曾冬梅正通过东莞银行个人银行向您尾号为1111的东莞虎门沙太支行账户转账11元
INCOME,SUCCESS,INCOME,【东莞银行】尊敬的谢楚慧，廖艳正通过东莞银行个人银行向您尾号为1111的中心区东莞东城新区支行账户转账11元
INCOME,SUCCESS,INCOME,【东莞银行】尊敬的谢丽琼，孙见林正通过东莞银行个人银行向您尾号为1111的中心区东莞虎门沙太支行账户转账11元
INCOME,SUCCESS,INCOME,【东莞银行】尊敬的汪冬华：刘兴庄于11/11/11向您尾号为1111的中国邮政储蓄银行有限责任公司账户发起一笔11元的汇款
INCOME,SUCCESS,INCOME,【东莞银行】尊敬的袁家祺，陈秀英正通过东莞银行个人银行向您尾号为1111的中心区东莞分行清溪支行账户转账11元
INCOME,SUCCESS,INCOME,【东莞银行】尊敬的刘启芬：李云于11/11/11向您尾号为1111的中国邮政储蓄银行有限责任公司账户发起一笔11元的汇款
INCOME,SUCCESS,INCOME,【东莞银行】尊敬的黄汉芬：李云于11/11/11向您尾号为1111的中国邮政储蓄银行有限责任公司账户发起一笔11元的汇款
INCOME,SUCCESS,INCOME,【东莞银行】尊敬的鱼振林：易彩文于11/11/11向您尾号为1111的中国邮政储蓄银行有限责任公司账户发起一笔11元的汇款
INCOME,SUCCESS,INCOME,您账户（B卡）于11月11日大额存单付息收入人民币11元
INCOME,SUCCESS,INCOME,您账户（袁）于11月11日支付宝退款收入人民币11元
INCOME,SUCCESS,INCOME,【东莞银行】您账户（喻女士）于11月11日委托付款收入人民币11元
INCOME,SUCCESS,INCOME,您账户（B卡）于11月11日大额存单付息收入人民币11元
INCOME,SUCCESS,INCOME,您账户（袁）于11月11日支付宝退款收入人民币11元
INCOME,SUCCESS,INCOME,【东莞银行】您账户（喻女士）于11月11日委托付款收入人民币11元
PAYOUT,SUCCESS,PAYOUT,【东莞银行】您账户（张先生）于11月11日京东协议支付支出人民币11元
INCOME,SUCCESS,INCOME,【东莞银行】尊敬的张河山：李云于11/11/11向您尾号为1111的中国邮政储蓄银行有限责任公司账户发起一笔11元的汇款
PAYOUT,SUCCESS,PAYOUT,您账户（东莞银行）于11月11日京东协议支付支出人民币11元
,IGNORE,IGNORE,【东营银行】尊敬的客户：您于1111年11月11日11:11通过手机银行修改电子银行登录密码，请注意账户安全。
,IGNORE,IGNORE,【东营银行】尊敬的客户：您于1111年11月11日11:11登录我行网银。
,IGNORE,IGNORE,【东营银行】尊敬的客户，您已成功开通东营银行手机银行服务！
,IGNORE,IGNORE,【东营银行】尊敬的客户您好，您在我行开立的个人账户留存的证件即将到期，请您一个月内携带相关证件到我行网点办理变更手续，若超期一年仍未更新的，将会影响您账户的返息、扣款、理财等业务的办理。
,IGNORE,IGNORE,【东营银行】您于11月11日11:11在积分商城消费11111.1分，余额111111分。
,IGNORE,IGNORE,【东营银行】您的尾号为1111的账户最近交易如下，11月11日11:11支取111.11元（支付宝）
,IGNORE,IGNORE,【东营银行】尊敬的客户，您设置的【电信】缴费账单日到啦，请尽快登录网银进行缴费。
,IGNORE,IGNORE,【东营银行】尊敬的客户，您于1111年11月11日11:11更新了网上银行证书。
,IGNORE,IGNORE,【东营银行】尊敬的客户，您在我行签约的11个月零存宝B款产品将于1111年1月1日转存，金额为：111.11元，感谢您一直以来对我行的支持！
,IGNORE,IGNORE,【东营银行】您有一笔存款即将到期，请注意及时转存，如果不转存，到期之后的天数都按活期计算，比定期利息要低很多。
,IGNORE,IGNORE,【东营银行】尊敬的客户：您的手机银行因登录密码错误次数超限，已临时冻结，次日将自动解冻。
STATUS,SUCCESS,STATUS,【东营银行】您的公务卡（尾号1111）于1月1日已经激活。
STATUS,SUCCESS,STATUS,【东营银行】尊敬的客户，您于1111年11月11日11:11在手机银行加挂了尾号为1111的账号。
STATUS,SUCCESS,STATUS,【东营银行】您账户尾号为1111的账户于1月1日11:11销户。
STATUS,SUCCESS,STATUS,【东营银行】您账户尾号为1111的账户于1月1日11:11口头挂失。
STATUS,SUCCESS,STATUS,【东营银行】您账户尾号为1111的账户于1月1日11:11书面挂失。
STATUS,SUCCESS,STATUS,【东营银行】您账户尾号为1111的账户于1月1日11:11修改密码。
STATUS,SUCCESS,STATUS,【东营银行】您尾号1111的账户1111年1月1日11:11发生大额磁条交易，您可通过银行柜台、手机银行等渠道设置交易安全锁或更换金融IC卡，减少磁条风险，保证资金安全。
STATUS,SUCCESS,STATUS,【东营银行】您尾号1111的卡于11月11日11:11在商户积分消费11111.1分，余额11111分。
STATUS,SUCCESS,STATUS,【东营银行】您的公务卡（尾号1111）于1月1日发生一笔手输卡号消费
STATUS,SUCCESS,STATUS,【东营银行】您的公务卡（尾号1111）于1月1日11时11分已挂失成功。
STATUS,SUCCESS,STATUS,【东营银行】您的公务卡（尾号1111）于1月1日申请销户成功。
,IGNORE,IGNORE,【东营银行】对不起，你发送的账号不存在短信通签约，请仔细核对账号是否错误，核对后可使用1#账号后1位查询余额或1#账号后1位查询明细！
,IGNORE,IGNORE,【东营银行】山东航宇建设工程管理咨询有限公司东营汾河路分公司于1111年11月11日11时11分向您尾号为1111的账户发起
,IGNORE,IGNORE,【东营银行】上网密码：1111。
STATUS,SUCCESS,STATUS,【东营银行】账号尾号为1111的账户于1月1日11:11密码连续输错1次
,IGNORE,IGNORE,【东营银行】尊敬的客户，您好，由于你尚未签约我行的短信通业务，目前无法做查询余额和交易明细业务，请到我行营业网点进行签约。
STATUS,SUCCESS,STATUS,【东营银行】您尾号1111的账户当前余额为1111.11元，
STATUS,SUCCESS,STATUS,【东营银行】您账户尾号为1111的银行卡已签约支付宝快捷支付业务，支付额度为1111元；如需调整限额，请至本行营业网点或通过电子渠道办
STATUS,SUCCESS,STATUS,【东营银行】您账户尾号为1111的银行卡已签约财付通快捷支付（微信支付）业务，支付额度为1111元；如需调整限额，请至本行营业网点或通过电子渠道办
STATUS,SUCCESS,STATUS,【东营银行】您账户尾号为1111的银行卡财付通快捷支付业务支付金额超限，当前单笔限额为111.11元如需调整限额，请至本行营业
STATUS,SUCCESS,STATUS,【东营银行】您账户尾号为1111的银行卡财付通快捷支付业务支付金额超限，当前日累计限额为11111.11，如需调整限额，请至本行营业网点或通过电子渠道办理。
,IGNORE,IGNORE,【东营银行】尊敬的客户您好，您已成功预约1111-11-11（11:11:11-11:11:11）至营业部办理【东营开发区羽闰五金经营部】对公开户业务，预约流水编号为Y11111111111111111111，请于约定时间凭预约流水号及相关资料正本原件到预约行进一步核实后办理，过期需重新预约。
LOAN,SUCCESS,LOAN,【东营银行】尊敬的用户，您在【京东借钱平台】申请的东营银行“惠赢贷”贷款将今日到期，本期应还款1111.11元，请确保卡内余额充足，以免影响扣款。
INCOME,SUCCESS,INCOME,【东营银行】您的公务卡（尾号1111）于1月1日转账转入11111.11元，
INCOME,SUCCESS,INCOME,【东营银行】您单位账户尾号为1111的账户于1月1日11:11（存入）111.11元（交易流水号为:111111111D111111111）
INCOME,SUCCESS,INCOME,【东营银行】您账户尾号为1111的账户于1月1日11:11（自动理财批量结息入账）111.11元（交易流水号为:111111111D1
INCOME,SUCCESS,INCOME,【东营银行】您账户尾号为1111的账户于1月1日11:11手机银行存入11111.11元（转账存入）
INCOME,SUCCESS,INCOME,【东营银行】您账户尾号为1111的账户于1月1日11:11（存入）111.11元（交易流水号为:111111111D111111111）
LOAN,SUCCESS,LOAN,【东营银行】尊敬的用户，您在【京东借钱平台】申请的东营银行“惠赢贷”贷款将于11号扣款，本期应还款1111.11元，请确保卡内余额充足，以免影响扣款。
PAYOUT,SUCCESS,PAYOUT,【东营银行】您单位账户尾号为1111的账户于1月1日11:11网上银行支取1111.11元（转账支取）
PAYOUT,SUCCESS,PAYOUT,【东营银行】您的公务卡（尾号1111）于1月1日消费11111.11元，
,IGNORE,IGNORE,【东营银行】尊敬的客户，【李晓红】于1111年11月11日11:11:11向您发起行内归集签约申请，请尽快登录手机银行处理。
OVERDUES,SUCCESS,OVERDUES,【东营银行】尊敬的用户，您在【京东借钱平台】申请的东营银行“惠赢贷”贷款已逾期11天，为不影响您的信用记录，请尽快还款https://crpl.jd.com/。
STATUS,SUCCESS,STATUS,【东营银行】账号尾号为1111的账户于1月1日11:11密码错误
BILLREMIND,SUCCESS,BILLREMIND,【东营银行】您的公务卡（尾号1111）11月1日的账单金额为人民币111.11元，尚余人民币111.11元未还，到期还款日为1月1日，请尽快还款。
PAYOUT,SUCCESS,PAYOUT,【东营银行】您账户尾号为1111的账户于1月1日11:11（转账支取）111.11元（交易流水号为:111111111D111111111）
PAYOUT,SUCCESS,PAYOUT,【东营银行】您账户尾号为1111的账户于1月1日11:11手机银行支取11111.11元（汇兑）
PAYOUT,SUCCESS,PAYOUT,【东营银行】您单位账户尾号为1111的账户于1月1日11:11支取1111.11元（支付宝）
PAYOUT,SUCCESS,PAYOUT,【东营银行】您单位账户尾号为1111的账户于1月1日11:11（转账支取）111.11元（交易流水号为:111111111D111111111）
PAYOUT,SUCCESS,PAYOUT,【东营银行】您账户尾号为1111的账户于1月1日11:11支取1111.11元（支付宝）
INCOME,SUCCESS,INCOME,您尾号8366的信用卡已于04月04日自动转账扣款人民币1970.47元，03月账单全额已还清，感谢您的使用， -中信信用卡
PAYOUT,SUCCESS,PAYOUT,【中信银行】尊敬的黄灿先生，您于2015-09-0213:40:04在我行通过网银对贷款进行了提前还款，还款金额为66795.65元
INCOME,SUCCESS,INCOME,【中信银行】沈嘉亮女士于2015年09月24日15:00通过中信银行个人网银向您的尾号为0974的账户转入450.00元，请检查是否到账
LOAN,SUCCESS,LOAN,【中信银行】尊敬的客户，您在中信银行协议号为811032009887的贷款已放款，贷款金额人民币340000.00元，后续请按还款计划还款
BILLREMIND,SUCCESS,BILLREMIND,【中信银行】贵公司的贷款协议726301000164，应于2015年9月21日还款人民币165850.00元，请关注
INCOME,SUCCESS,INCOME,【中信银行】您在2015-09-0109:58:30通过网银由尾号为6360的账户向您的尾号为8516信用卡还款，金额为560.00
PAYOUT,SUCCESS,PAYOUT,【中信银行】您尾号8559的中信卡于02月18日10:56，ATM取现支出人民币500.00元交易取消，当前余额为人民币1672.40元
INCOME,SUCCESS,INCOME,【中信银行】您在2015-09-0108:33:37通过网银从证券资金账户80251094转入银行账户0962275000.00
INCOME,SUCCESS,INCOME,温馨提示：您的账户一笔人民币退款5000.00元已入账，原消费日期为2016年06月05日
PAYOUT,SUCCESS,PAYOUT,【中信银行】您尾号8559的中信卡于02月18日10:56，ATM取现支出人民币500.00元交易取消，当前余额为人民币1672.40元
