bank_name,channel,text_id,tid,status,text,re_ori,startTime,loanType,curTimes,paidMoney,deadline,ctype2,ctype1,curShouldRefund,isInitial,isLoan,fee,overAmount,cardNo,sum,returnDate,loanDate,totalAmount,currencyType,totalPeriod,tags,isPayOff,sumMoney,cardLevel,cardType,overDays,accountType,debitNo,curRefund,totalTimes,cardStatus,deadTime,totalCredit,paidPeriod,cardUsage,balance
上海农商银行,上海农商银行,nsShanghai_28~0,nsShanghai_6,SUCCESS,贵司账户3939于12月1日支出人民币10000000，敬请留意。,".*?贵司(.{0,8}[卡户折号])(\d{3,4})(.{0,8}[卡户折号])?.*?([^期]消费|网上交易|取现|[^通宝捷]支付|支出|转出|取出|发生一笔.*?付款).*?人民币(-?\d+\.?\d*)(.*?(余额|金额).*?(-?\d+\.?\d*))?",,,,,,99.0,PAYOUT,,,,,,3939,10000000.0,,,,RMB,,"支出,人民币",,,GENERAL,DESPOSIT,,COMPANY,,,,,,-1.0,,,-1.0
上海农商银行,上海农商银行,nsShanghai_28~0,nsShanghai_28,SUCCESS,贵司账户3939于12月1日支出人民币10000000，敬请留意。,".*贵司账户(\d{3,4})于.*支出人民币(\d+\.?\d*)",,,,,,99.0,PAYOUT,,,,,,3939,10000000.0,,,,RMB,,"支出,人民币,",,,GENERAL,DESPOSIT,,COMPANY,,,,,,-1.0,,,-1.0
上海农商银行,上海农商银行,nsShanghai_26~0,nsShanghai_11,SUCCESS,尊敬的客户，您的经营用房贷款（贷款账号尾号为6641XX）本期贷款本息（共{27355.69}元）我行已收到，感谢支持！【上海农商银行】,".*?[您贵].*?(住房|公积金|经营用房)贷款.*?尾号为(\d{3,4}).*?贷款本息.*?(-?\d+\.?\d*).*?已收到",,FANG,,-1.0,,99.0,LOAN,-1.0,0.0,,,,6641,,,-1,,RMB,-1.0,"收到,贷款",-1.0,27355.69,GENERAL,DESPOSIT,,PERSONAL,-1,-1.0,,,,,-1.0,,
上海农商银行,上海农商银行,nsShanghai_19~0,nsShanghai_19,SUCCESS,您账户1362于12月1日ATM取款取出人民币200，当前余额为7130.7。,".*您账户(\d{3,4})于.*(取出|转出)人民币(\d+\.?\d*).*当前余额为(\d+\.?\d*)",,,,,,2.0,PAYOUT,,,,,,1362,200.0,,,,RMB,,"取出,余额,取款,人民币,",,,GENERAL,DESPOSIT,,PERSONAL,,,,,,-1.0,,,7130.7
上海农商银行,上海农商银行,nsShanghai_24~0,nsShanghai_24,SUCCESS,贵司账户9731于11月30日手续费扣收取出人民币148.5。,".*贵司账户(\d{3,4})于.*(取出|转出)人民币(\d+\.?\d*)",,,,,,5.0,PAYOUT,,,,,,9731,148.5,,,,RMB,,"取出,扣收,人民币,",,,GENERAL,DESPOSIT,,COMPANY,,,,,,-1.0,,,-1.0
上海农商银行,上海农商银行,nsShanghai_23~0,nsShanghai_23,SUCCESS,【上海农商银行】您的上海农商银行信用卡（尾号9061）12月1日发生一笔消费，金额日元108000.00，,".*您的.*信用卡（尾号(\d{3,4})）.*发生.*消费，金额([^人民0-9]+[元圆钞])(\d+\.?\d*)",,,,,,7.0,PAYOUT,,,,,,9061,7219.55,,,,WAI_BI,,"信用卡,消费,日元,",,,GENERAL,CREDIT,,PERSONAL,,,,,,-1.0,,,-1.0
上海农商银行,上海农商银行,nsShanghai_19~1,nsShanghai_5,SUCCESS,(1/2)您账户4092于12月2日学杂费转出人民币800，收款方：陈景文，当前余额为330.05。,".*?您(.{0,10}[卡户折号])(\d{3,4})(.{0,8}[卡户折号])?.*?([^期]消费[^总]|网上交易|取现|[^通宝捷]支付[^宝平]|支出|转出|取出|发生一笔.*?付款).*?人?民币(-?\d+\.?\d*)(.*?(余额|金额[^“”（）]).*?(-?\d+\.?\d*))?",,,,,,8.0,PAYOUT,,,,,,4092,800.0,,,,RMB,,"余额,转出,收款,人民币",,,GENERAL,DESPOSIT,,PERSONAL,,,,,,-1.0,,,330.05
上海农商银行,上海农商银行,nsShanghai_19~1,nsShanghai_19,SUCCESS,(1/2)您账户4092于12月2日学杂费转出人民币800，收款方：陈景文，当前余额为330.05。,".*您账户(\d{3,4})于.*(取出|转出)人民币(\d+\.?\d*).*当前余额为(\d+\.?\d*)",,,,,,8.0,PAYOUT,,,,,,4092,800.0,,,,RMB,,"余额,转出,收款,人民币,",,,GENERAL,DESPOSIT,,PERSONAL,,,,,,-1.0,,,330.05
上海农商银行,上海农商银行,nsShanghai_19~1,nsShanghai_22,SUCCESS,(1/2)您账户4092于12月2日学杂费转出人民币800，收款方：陈景文，当前余额为330.05。,".*您账户(\d{3,4})于.*(取出|转出)人民币(\d+\.?\d*)",,,,,,8.0,PAYOUT,,,,,,4092,800.0,,,,RMB,,"余额,转出,收款,人民币,",,,GENERAL,DESPOSIT,,PERSONAL,,,,,,-1.0,,,-1.0
上海农商银行,上海农商银行,nsShanghai_20~0,nsShanghai_1,SUCCESS,您账户3130于12月2日转入人民币500，付款方：宋晓飞，当前余额为510。,".*?您(.{0,8}[卡户折号]).*?(\d{3,4})(.{0,8}[卡户折号])?.*?(入账|收款[^方账]|银联入账|还款|存入|返款|冲正[^撤扣]|撤销实时转出|收入|转账汇款转入|转入|退货).*?(人民币|RMB|CNY)(-?\d+\.?\d*)(.*?(余额|金额).*?(-?\d+\.?\d*)元?)?",,,,,,3.0,INCOME,,,,,,3130,500.0,,,,RMB,,"余额,转入,付款,人民币",,,GENERAL,DESPOSIT,,PERSONAL,,,,,,-1.0,,,510.0
上海农商银行,上海农商银行,nsShanghai_20~0,nsShanghai_20,SUCCESS,您账户3130于12月2日转入人民币500，付款方：宋晓飞，当前余额为510。,".*您账户(\d{3,4})于.*(转入|存入)人民币(\d+\.?\d*).*当前余额为(\d+\.?\d*)",,,,,,3.0,INCOME,,,,,,3130,500.0,,,,RMB,,"余额,转入,付款,人民币,",,,GENERAL,DESPOSIT,,PERSONAL,,,,,,-1.0,,,510.0
上海农商银行,上海农商银行,nsShanghai_20~0,nsShanghai_21,SUCCESS,您账户3130于12月2日转入人民币500，付款方：宋晓飞，当前余额为510。,".*您账户(\d{3,4})于.*转入人民币(\d+\.?\d*)",,,,,,3.0,INCOME,,,,,,3130,500.0,,,,RMB,,"余额,转入,付款,人民币,",,,GENERAL,DESPOSIT,,PERSONAL,,,,,,-1.0,,,-1.0
上海农商银行,上海农商银行,nsShanghai_24~0,nsShanghai_6,SUCCESS,贵司账户9731于11月30日手续费扣收取出人民币148.5。,".*?贵司(.{0,8}[卡户折号])(\d{3,4})(.{0,8}[卡户折号])?.*?([^期]消费|网上交易|取现|[^通宝捷]支付|支出|转出|取出|发生一笔.*?付款).*?人民币(-?\d+\.?\d*)(.*?(余额|金额).*?(-?\d+\.?\d*))?",,,,,,5.0,PAYOUT,,,,,,9731,148.5,,,,RMB,,"取出,扣收,人民币",,,GENERAL,DESPOSIT,,COMPANY,,,,,,-1.0,,,-1.0
上海农商银行,上海农商银行,nsShanghai_20~1,nsShanghai_1,SUCCESS,您账户0051于12月1日现金存款存入人民币184863，当前余额为607776.21。,".*?您(.{0,8}[卡户折号]).*?(\d{3,4})(.{0,8}[卡户折号])?.*?(入账|收款[^方账]|银联入账|还款|存入|返款|冲正[^撤扣]|撤销实时转出|收入|转账汇款转入|转入|退货).*?(人民币|RMB|CNY)(-?\d+\.?\d*)(.*?(余额|金额).*?(-?\d+\.?\d*)元?)?",,,,,,2.0,INCOME,,,,,,0051,184863.0,,,,RMB,,"存款,人民币,余额,存入",,,GENERAL,DESPOSIT,,PERSONAL,,,,,,-1.0,,,607776.21
上海农商银行,上海农商银行,nsShanghai_21~0,nsShanghai_1,SUCCESS,您账户9497于12月2日4mtpp129510709134148922（美团团购）转入人民币93.64，付款【上海农商银行】,".*?您(.{0,8}[卡户折号]).*?(\d{3,4})(.{0,8}[卡户折号])?.*?(入账|收款[^方账]|银联入账|还款|存入|返款|冲正[^撤扣]|撤销实时转出|收入|转账汇款转入|转入|退货).*?(人民币|RMB|CNY)(-?\d+\.?\d*)(.*?(余额|金额).*?(-?\d+\.?\d*)元?)?",,,,,,3.0,INCOME,,,,,,9497,93.64,,,,RMB,,"美团,转入,付款,人民币",,,GENERAL,DESPOSIT,,PERSONAL,,,,,,-1.0,,,-1.0
上海农商银行,上海农商银行,nsShanghai_21~0,nsShanghai_21,SUCCESS,您账户9497于12月2日4mtpp129510709134148922（美团团购）转入人民币93.64，付款【上海农商银行】,".*您账户(\d{3,4})于.*转入人民币(\d+\.?\d*)",,,,,,3.0,INCOME,,,,,,9497,93.64,,,,RMB,,"美团,转入,付款,人民币,",,,GENERAL,DESPOSIT,,PERSONAL,,,,,,-1.0,,,-1.0
上海农商银行,上海农商银行,nsShanghai_22~0,nsShanghai_5,SUCCESS,您账户5131于12月3日取出人民币38。,".*?您(.{0,10}[卡户折号])(\d{3,4})(.{0,8}[卡户折号])?.*?([^期]消费[^总]|网上交易|取现|[^通宝捷]支付[^宝平]|支出|转出|取出|发生一笔.*?付款).*?人?民币(-?\d+\.?\d*)(.*?(余额|金额[^“”（）]).*?(-?\d+\.?\d*))?",,,,,,2.0,PAYOUT,,,,,,5131,38.0,,,,RMB,,"取出,人民币",,,GENERAL,DESPOSIT,,PERSONAL,,,,,,-1.0,,,-1.0
上海农商银行,上海农商银行,nsShanghai_22~0,nsShanghai_22,SUCCESS,您账户5131于12月3日取出人民币38。,".*您账户(\d{3,4})于.*(取出|转出)人民币(\d+\.?\d*)",,,,,,2.0,PAYOUT,,,,,,5131,38.0,,,,RMB,,"取出,人民币,",,,GENERAL,DESPOSIT,,PERSONAL,,,,,,-1.0,,,-1.0
上海农商银行,上海农商银行,nsShanghai_22~1,nsShanghai_5,SUCCESS,您账户1301于12月2日还房贷转出人民币2100，收款方：彭有粮。,".*?您(.{0,10}[卡户折号])(\d{3,4})(.{0,8}[卡户折号])?.*?([^期]消费[^总]|网上交易|取现|[^通宝捷]支付[^宝平]|支出|转出|取出|发生一笔.*?付款).*?人?民币(-?\d+\.?\d*)(.*?(余额|金额[^“”（）]).*?(-?\d+\.?\d*))?",,,,,,4.0,PAYOUT,,,,,,1301,2100.0,,,,RMB,,"房贷,转出,收款,人民币",,,GENERAL,DESPOSIT,,PERSONAL,,,,,,-1.0,,,-1.0
上海农商银行,上海农商银行,nsShanghai_22~1,nsShanghai_22,SUCCESS,您账户1301于12月2日还房贷转出人民币2100，收款方：彭有粮。,".*您账户(\d{3,4})于.*(取出|转出)人民币(\d+\.?\d*)",,,,,,4.0,PAYOUT,,,,,,1301,2100.0,,,,RMB,,"房贷,转出,收款,人民币,",,,GENERAL,DESPOSIT,,PERSONAL,,,,,,-1.0,,,-1.0
上海农商银行,上海农商银行,nsShanghai_20~1,nsShanghai_20,SUCCESS,您账户0051于12月1日现金存款存入人民币184863，当前余额为607776.21。,".*您账户(\d{3,4})于.*(转入|存入)人民币(\d+\.?\d*).*当前余额为(\d+\.?\d*)",,,,,,2.0,INCOME,,,,,,0051,184863.0,,,,RMB,,"存款,人民币,余额,存入,",,,GENERAL,DESPOSIT,,PERSONAL,,,,,,-1.0,,,607776.21
上海农商银行,上海农商银行,nsShanghai_2~1,nsShanghai_2,SUCCESS,【上海农商银行】贵司账户8888于8月8日糖果英语8-8月租金物业转入人民币888888元，付款方：沈秋华，当前余额为888888.88元，,".*?贵司(.{0,8}[卡户折号])(\d{3,4})(.{0,8}[卡户折号])?.*?(入账|收款[^方账]|银联入账|还款|存入|返款|冲正[^撤扣]|撤销实时转出|收入|转账汇款转入|转入|退货)(人民币|RMB|CNY)(-?\d+\.?\d*)元(.*?(余额|金额).*?(-?\d+\.?\d*)元?)?",,,,,,3.0,INCOME,,,,,,8888,888888.0,,,,RMB,,"余额,转入,付款,人民币",,,GENERAL,DESPOSIT,,COMPANY,,,,,,-1.0,,,888888.88
上海农商银行,上海农商银行,nsShanghai_30~0,nsShanghai_30,SUCCESS,【上海农商银行】您尾号8022的信用卡于12月02日成功办理一笔12期300000.00元的鑫福金分期，,".*您尾号(\d{3,4})的信用卡于.*成功办理一笔(\d+)期(\d+\.?\d*)元的.*分期",,,,-1.0,-1,2.0,STAGING,-1.0,,,-1.0,,8022,300000.0,,,,RMB,12.0,"信用卡,",,,GENERAL,CREDIT,,PERSONAL,,-1.0,,,,,-1.0,,
上海农商银行,上海农商银行,nsShanghai_2~0,nsShanghai_4,SUCCESS,【上海农商银行】贵司账户8888于8月8日使用单位卡8888ATM转账存入人民币8888元,".*?贵司(.{0,8}[卡户折号])(\d{3,4})(.{0,8}[卡户折号])?.*?(入账|收款[^方账]|银联入账|还款|存入|返款|冲正[^撤扣]|撤销实时转出|收入|转账汇款转入|转入|退货).*?(?!(人民币|RMB|CNY))(-?\d+\.?\d*)(.*?(余额|金额).*?(-?\d+\.?\d*)元?)?",,,,,,2.0,INCOME,,,,,,8888,8888.0,,,,WAI_BI,,"转账,人民币,存入",,,GENERAL,DESPOSIT,,COMPANY,,,,,,-1.0,,,-1.0
上海农商银行,上海农商银行,nsShanghai_29~0,nsShanghai_29,SUCCESS,贵司账户9877于12月01日的余额为人民币0.00，低于贵单位设定的警戒余额1000.00，敬请留意。,".*贵司账户(\d{3,4})于.*余额为人民币(\d+\.?\d*)",,,,,,99.0,PAYOUT,,,,,,9877,-1.0,,,,RMB,,"余额,人民币,",,,GENERAL,DESPOSIT,,COMPANY,,,,,,-1.0,,,0.0
上海农商银行,上海农商银行,zhaoshang_122~0,zhaoshang_122,SUCCESS,【上海农商银行】尊敬的客户，您的公积金贷款（贷款账号尾号为1111XX）将于11月11日扣款，本期应还贷款本息合计1111.11元（上述应还贷款本息可能会受央行基准利率调整、提前部分还款等其他因素影响，以实际扣款为准）。,".*?您的.*?贷款.*?尾号为(\d{3,4}).*?将于([\d年月日时分秒:\-/]+)扣款.*?本期应还贷款本息合计(-?\d+\.?\d*)元",,,,,,-1.0,BILLREMIND,,,,,,1111,1111.11,11月11日,,,RMB,,"公积金贷款,贷款,还款,扣款,应还",,,GENERAL,DESPOSIT,,PERSONAL,,,,,,,,,-1.0
上海农商银行,上海农商银行,nsShanghai_33~0,nsShanghai_0,SUCCESS,【上海农商银行】您的上海农商银行信用卡（尾号5283）12月2日已经激活,".*?[您贵].*?(.{0,8}[卡户折号]).*?(\d{3,4}).*?已经激活",-1,,,,,-1.0,STATUS,,,,,,5283,,,,,RMB,,信用卡,,,GENERAL,CREDIT,,PERSONAL,,,,JIHUO,-1,,,,-1.0
上海农商银行,上海农商银行,nsShanghai_31~0,nsShanghai_31,SUCCESS,【上海农商银行】截至12月03日14时19分，您的上海农商信用卡消费0.00元，可用额度为1831.00元,.*截至.*，您的上海农商信用卡消费(\d+\.?\d*)元，可用额度为(\d+\.?\d*)元,,,,,,7.0,PAYOUT,,,,,,-1,-1.0,,,,RMB,,"信用卡,消费,",,,GENERAL,CREDIT,,PERSONAL,,,,,,-1.0,,,1831.0
上海农商银行,上海农商银行,nsShanghai_0~0,nsShanghai_0,SUCCESS,【上海农商银行】您的上海农商银行信用卡（尾号8888）8月8日已经激活,".*?[您贵].*?(.{0,8}[卡户折号]).*?(\d{3,4}).*?已经激活",-1,,,,,-1.0,STATUS,,,,,,8888,,,,,RMB,,信用卡,,,GENERAL,CREDIT,,PERSONAL,,,,JIHUO,-1,,,,-1.0
上海农商银行,上海农商银行,nsShanghai_0~0,nsShanghai_33,SUCCESS,【上海农商银行】您的上海农商银行信用卡（尾号8888）8月8日已经激活,".*您的上海农商银行信用卡（尾号(\d{3,4})）.*已经激活",-1,,,,,-1.0,STATUS,,,,,,8888,,,,,RMB,,信用卡,,,GENERAL,CREDIT,,PERSONAL,,,,JIHUO,-1,,,,-1.0
上海农商银行,上海农商银行,nsShanghai_1~0,nsShanghai_1,SUCCESS,【上海农商银行】您账户9999借记卡11月11日银联入账1234567898765432天弘基金管理有限公司人民币888.88元,".*?您(.{0,8}[卡户折号]).*?(\d{3,4})(.{0,8}[卡户折号])?.*?(入账|收款[^方账]|银联入账|还款|存入|返款|冲正[^撤扣]|撤销实时转出|收入|转账汇款转入|转入|退货).*?(人民币|RMB|CNY)(-?\d+\.?\d*)(.*?(余额|金额).*?(-?\d+\.?\d*)元?)?",,,,,,1.0,INCOME,,,,,,9999,888.88,,,,RMB,,"基金,入账,银联,借记卡,人民币",,,GENERAL,DESPOSIT,,PERSONAL,,,,,,-1.0,,,-1.0
上海农商银行,上海农商银行,nsShanghai_33~0,nsShanghai_33,SUCCESS,【上海农商银行】您的上海农商银行信用卡（尾号5283）12月2日已经激活,".*您的上海农商银行信用卡（尾号(\d{3,4})）.*已经激活",-1,,,,,-1.0,STATUS,,,,,,5283,,,,,RMB,,信用卡,,,GENERAL,CREDIT,,PERSONAL,,,,JIHUO,-1,,,,-1.0
上海农商银行,上海农商银行,nsShanghai_1~1,nsShanghai_1,SUCCESS,【上海农商银行】您账户8888借记卡8月8日银联入账余额宝人民币8888元,".*?您(.{0,8}[卡户折号]).*?(\d{3,4})(.{0,8}[卡户折号])?.*?(入账|收款[^方账]|银联入账|还款|存入|返款|冲正[^撤扣]|撤销实时转出|收入|转账汇款转入|转入|退货).*?(人民币|RMB|CNY)(-?\d+\.?\d*)(.*?(余额|金额).*?(-?\d+\.?\d*)元?)?",,,,,,2.0,INCOME,,,,,,8888,8888.0,,,,RMB,,"余额,入账,银联,借记卡,人民币",,,GENERAL,DESPOSIT,,PERSONAL,,,,,,-1.0,,,-1.0
上海农商银行,上海农商银行,nsShanghai_1~1,nsShanghai_3,SUCCESS,【上海农商银行】您账户8888借记卡8月8日银联入账余额宝人民币8888元,".*?您.*?(.{0,8}[卡户折号])(\d{3,4})(.{0,8}[卡户折号])?.*?(入账|收款[^方账]|银联入账|还款|存入|返款|冲正[^撤扣]|撤销实时转出|收入|转账汇款转入|转入|退货).*?(?!(人民币|RMB|CNY))(-?\d+\.?\d*)元(.*?(余额|金额).*?(-?\d+\.?\d*)元?)?",,,,,,2.0,INCOME,,,,,,8888,8888.0,,,,WAI_BI,,"余额,入账,银联,借记卡,人民币",,,GENERAL,DESPOSIT,,PERSONAL,,,,,,-1.0,,,-1.0
上海农商银行,上海农商银行,nsShanghai_1~2,nsShanghai_1,SUCCESS,【上海农商银行】您账户9999于11月11日存入人民币888.88元，当前余额为5678.56元，,".*?您(.{0,8}[卡户折号]).*?(\d{3,4})(.{0,8}[卡户折号])?.*?(入账|收款[^方账]|银联入账|还款|存入|返款|冲正[^撤扣]|撤销实时转出|收入|转账汇款转入|转入|退货).*?(人民币|RMB|CNY)(-?\d+\.?\d*)(.*?(余额|金额).*?(-?\d+\.?\d*)元?)?",,,,,,2.0,INCOME,,,,,,9999,888.88,,,,RMB,,"人民币,余额,存入",,,GENERAL,DESPOSIT,,PERSONAL,,,,,,-1.0,,,5678.56
上海农商银行,上海农商银行,nsShanghai_1~2,nsShanghai_3,SUCCESS,【上海农商银行】您账户9999于11月11日存入人民币888.88元，当前余额为5678.56元，,".*?您.*?(.{0,8}[卡户折号])(\d{3,4})(.{0,8}[卡户折号])?.*?(入账|收款[^方账]|银联入账|还款|存入|返款|冲正[^撤扣]|撤销实时转出|收入|转账汇款转入|转入|退货).*?(?!(人民币|RMB|CNY))(-?\d+\.?\d*)元(.*?(余额|金额).*?(-?\d+\.?\d*)元?)?",,,,,,2.0,INCOME,,,,,,9999,888.88,,,,WAI_BI,,"人民币,余额,存入",,,GENERAL,DESPOSIT,,PERSONAL,,,,,,-1.0,,,5678.56
上海农商银行,上海农商银行,nsShanghai_1~2,nsShanghai_20,SUCCESS,【上海农商银行】您账户9999于11月11日存入人民币888.88元，当前余额为5678.56元，,".*您账户(\d{3,4})于.*(转入|存入)人民币(\d+\.?\d*).*当前余额为(\d+\.?\d*)",,,,,,2.0,INCOME,,,,,,9999,888.88,,,,RMB,,"人民币,余额,存入,",,,GENERAL,DESPOSIT,,PERSONAL,,,,,,-1.0,,,5678.56
上海农商银行,上海农商银行,nsShanghai_1~0,nsShanghai_3,SUCCESS,【上海农商银行】您账户9999借记卡11月11日银联入账1234567898765432天弘基金管理有限公司人民币888.88元,".*?您.*?(.{0,8}[卡户折号])(\d{3,4})(.{0,8}[卡户折号])?.*?(入账|收款[^方账]|银联入账|还款|存入|返款|冲正[^撤扣]|撤销实时转出|收入|转账汇款转入|转入|退货).*?(?!(人民币|RMB|CNY))(-?\d+\.?\d*)元(.*?(余额|金额).*?(-?\d+\.?\d*)元?)?",,,,,,1.0,INCOME,,,,,,9999,888.88,,,,WAI_BI,,"基金,入账,银联,借记卡,人民币",,,GENERAL,DESPOSIT,,PERSONAL,,,,,,-1.0,,,-1.0
上海农商银行,上海农商银行,nsShanghai_2~0,nsShanghai_2,SUCCESS,【上海农商银行】贵司账户8888于8月8日使用单位卡8888ATM转账存入人民币8888元,".*?贵司(.{0,8}[卡户折号])(\d{3,4})(.{0,8}[卡户折号])?.*?(入账|收款[^方账]|银联入账|还款|存入|返款|冲正[^撤扣]|撤销实时转出|收入|转账汇款转入|转入|退货)(人民币|RMB|CNY)(-?\d+\.?\d*)元(.*?(余额|金额).*?(-?\d+\.?\d*)元?)?",,,,,,2.0,INCOME,,,,,,8888,8888.0,,,,RMB,,"转账,人民币,存入",,,GENERAL,DESPOSIT,,COMPANY,,,,,,-1.0,,,-1.0
上海银行,95594,shanghai_11~1,shanghai_11,SUCCESS,温馨提示：您尾号为0057的账号于05月03日代付互联网产品-WF019人民币20400.00元尊敬的客户：您尾号为37999的账户在支付宝消费人民币1000元，该账户当日累计网上支付人民币1000元，,"([卡户折号])?[^逾期]*(\d{3,5})(.*?[卡户折号])?.*(扣缴|交易|消费|代收|转出|取现|代扣|代付|贷款还款|扣款|支付).*?人民币(\d+\.?\d*)元(.*(可用额度|余额).*?(\d+\.?\d*))?",,,,,,5.0,PAYOUT,,,,,,000,1000.0,,,,RMB,,"网上支付,支付宝,代付,消费,人民币,",,,GENERAL,DESPOSIT,,PERSONAL,,,,,,-1.0,,,-1.0
上海银行,95594,shanghai_11~1,shanghai_51,SUCCESS,温馨提示：您尾号为0057的账号于05月03日代付互联网产品-WF019人民币20400.00元尊敬的客户：您尾号为37999的账户在支付宝消费人民币1000元，该账户当日累计网上支付人民币1000元，,".*?您尾号为?(\d{3,5})(.{0,10}[卡户折号]).*(消费|贷记|取现|代扣|代付|扣款|支付)\D*(\d+\.?\d*)人民币(?!.*未成功)",,,,,,5.0,PAYOUT,,,,,,0057,19.0,,,,RMB,,"网上支付,支付宝,代付,消费,人民币,",,,GENERAL,DESPOSIT,,PERSONAL,,,,,,-1.0,,,-1.0
上海银行,95594,shanghai_11~2,shanghai_11,SUCCESS,您的账户尾号为1273于04月18日代扣平安保险费成功人民币1411元，,"([卡户折号])?[^逾期]*(\d{3,5})(.*?[卡户折号])?.*(扣缴|交易|消费|代收|转出|取现|代扣|代付|贷款还款|扣款|支付).*?人民币(\d+\.?\d*)元(.*(可用额度|余额).*?(\d+\.?\d*))?",,,,,,1.0,PAYOUT,,,,,,273,1411.0,,,,RMB,,"代扣,保险费,人民币,",,,GENERAL,DESPOSIT,,PERSONAL,,,,,,-1.0,,,-1.0
上海银行,95594,shanghai_11~3,shanghai_11,SUCCESS,温馨提示：您尾号为0011的账户于06月05日15时12分上银慧财宝货币市场基金A类基金（代码：000542）购买申请已受理，扣款金额人民币15000元。【上海银行】,"([卡户折号])?[^逾期]*(\d{3,5})(.*?[卡户折号])?.*(扣缴|交易|消费|代收|转出|取现|代扣|代付|贷款还款|扣款|支付).*?人民币(\d+\.?\d*)元(.*(可用额度|余额).*?(\d+\.?\d*))?",,,,,,0.0,PAYOUT,,,,,,542,15000.0,,,,RMB,,"人民币,扣款,基金,",,,GENERAL,DESPOSIT,,PERSONAL,,,,,,-1.0,,,-1.0
上海银行,95594,shanghai_51~0,shanghai_51,SUCCESS,【上海银行】您尾号1111的上海银行美团信用卡11月11日11:11消费111.11人民币。,".*?您尾号为?(\d{3,5})(.{0,10}[卡户折号]).*(消费|贷记|取现|代扣|代付|扣款|支付)\D*(\d+\.?\d*)人民币(?!.*未成功)",,,,,,5.0,PAYOUT,,,,,,1111,111.11,,,,RMB,,"美团,信用卡,消费,人民币,",,,GENERAL,CREDIT,,PERSONAL,,,,,,-1.0,,,-1.0
上海银行,95594,shanghai_12~1,shanghai_12,SUCCESS,您尾号0141信用卡06月02日10时48分交易丹朗410朗，清算金额和币种以账单为准，可用额度美元5625.56元。【上海银行】,".*?您(.*?[卡户折号])?.*?(\d{3,5})(.*?[卡户折号])([年月日时分秒0-9 -:]+).*?(扣缴|交易|消费|代收|转出|取现|代扣|代付|扣款)(?!.*(人民币|RMB|CNY))\D+(\d+\.?\d*)(.*(可用额度|余额).*?(\d+\.?\d*))?",,,,,,99.0,PAYOUT,,,,,,0141,2947.12,,,,WAI_BI,,"清算,信用卡,交易,美元,",,,GENERAL,CREDIT,,PERSONAL,,,,,,-1.0,,,40437.09
